WorkStationID;WorkStationName;DistrictDesc;ProvinceDesc;MFL Code;DHIS2 UID;Hims code;Name;Province;District;Constituency;Ward;Zone;Location;Type;Ownership;Ownership type;Operational status;Mobility status;Accesibility;Catchment population head count;Catchment population cso;Number of households;Latitude;Longitude
1354;KALULU RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2853;dLM5n5VY0bS;60080013;MUMBA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Chambeshi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;11847;7611;;-10,387948;31,832296
1354;KALULU RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2886;Ff2irFlNM6d;60080012;MALOLE RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Fube;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;16470;9285;;-10,122008;31,571633
1355;MASAITI DISTRICT HOSPITAL;MASAITI;COPPERBELT;3151;KVxOL85Lecb;20070020;MASAITI DISTRICT HOSPITAL;COPPERBELT;MASAITI;Masaiti;Mishikishi;;Rural;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;19;-13,334209;28,687268
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2853;dLM5n5VY0bS;60080013;MUMBA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Chambeshi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;11847;7611;;-10,387948;31,832296
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2944;ZfAQFHCDSNi;60080011;MAKASA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Mpanda;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;19752;13300;;-9,674432;31,875198
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2905;kNnX7VenNZI;60080018;NSELUKA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Chamfubu;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;20088;14931;;-9,933505;31,254675
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2890;XCwDf1XmmkO;60080007;KAPOLYO RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Chambeshi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;8335;9169;1389;-10,112711;31,734388
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2909;p8gzxnRsBCm;60080002;CHIMBA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Iyaya;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;16404;13245;;-9,892802;31,536705
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2885;MK7a8aSlP8b;60080015;NDASA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Kalungu;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;12650;8413;;-10,122865;31,988025
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2951;Q6Axo5Tk2Xc;60080020;ROSA RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Fibwe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9687;6709;;-9,633758;31,360043
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2955;XT5s7wg6Xuh;60080005;KALULU RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Lubala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;8294;5996;;-9,602363;31,991933
1356;MUMBA RURAL HEALTH CENTRE;MUNGWI;NORTHERN;2886;Ff2irFlNM6d;60080012;MALOLE RURAL HEALTH CENTRE;NORTHERN;MUNGWI;Malole;Fube;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;16470;9285;;-10,122008;31,571633
1358;MPULUNGU DISTRICT HOSPITAL;MPULUNGU;NORTHERN;3050;Rs92HSHciE9;60070012;MPULUNGU DISTRICT HOSPITAL;NORTHERN;MPULUNGU;Mpulungu;Mpulungu Central;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;167992;152975;;-8,7857895;31,132871
1373;CHITINA HEALTH POST;MKUSHI;CENTRAL;3752;Mn8l1XyKn7A;10080006;CHITINA HEALTH POST;CENTRAL;MKUSHI;Mkushi North;Chitina;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;6,33;4,156;;-13,655397;29,11309
1373;CHITINA HEALTH POST;MKUSHI;CENTRAL;4520;;;CHINE HEALTH POST;CENTRAL;MKUSHI;Mkushi North;Chibefwe;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;5500;4982;;;
1373;CHITINA HEALTH POST;MKUSHI;CENTRAL;3774;TsdRUNdy1fF;10080035;SHAIBILA HEALTH POST;CENTRAL;MKUSHI;Mkushi North;Nkulumashiba;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;;2,246;;;
1402;PREMIUM MEDICAL SERVICES CLINIC;LUSAKA;LUSAKA;4332;JP28dHx9Z4v;50060240;PREMIUM MEDICAL SERVICES LIMITED;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;General clinic;Private;Private;Functional;Fixed;Open;;;;-15,4233353;28,2882911
1419;MUNGWI DISTRICT HOSPITAL;MUNGWI;NORTHERN;2882;;60080023;MUNGW DISTRICT HOSPITAL;NORTHERN;MUNGWI;Malole;Mungwi;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;315484;216641;;-10,158677;31,366859
1420;COMPANY CLINIC;KITWE;COPPERBELT;2387;;20040016;COMPANY CLINIC;COPPERBELT;KITWE;Wusakile;Parklands;;Urban;Health Centre;Private;Private;Functional;Fixed;Open;;;;-12,817383;28,207433
1422;LUAMPA MISSION HOSPITAL;LUAMPA;WESTERN;4121;bIxh0Pvvqad;9040004;LUAMPA MISSION HOSPITAL;WESTERN;LUAMPA;Luampa;Luampa;;Rural;1st Level Hospital;Faith Based ;Public;Functional;Fixed;Open;;;;-15,057099;24,443092
1444;ST. MARYS HEALTH POST;MONZE;SOUTHERN;1267;;80080035; ST. MARYS HEALTH POST;SOUTHERN;MONZE;Monze Central;Mayaba;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;7880;6595;;-16,35038184;27,42195119
1452;UNIVERSITY OF ZAMBIA;LUSAKA;LUSAKA;4213;gsNGi4iJfrU;50060281;UNIVERSITY OF ZAMBIA CLINIC;LUSAKA;LUSAKA;Munali;Kalingalinga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,431438;28,30825
1466;KAKUMBI RURAL HEALTH CENTER;MAMBWE;EASTERN;2202;RxjYPAcgSiE;30050013;MASUMBA RURAL HEALTH CENTRE;EASTERN;MAMBWE;Malambo;Mnkhana;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;6744;;-13,209024;31,944931
1466;KAKUMBI RURAL HEALTH CENTER;MAMBWE;EASTERN;2175;;30050005;JUMBE RURAL HEALTH CENTRE;EASTERN;MAMBWE;Malambo;Jumbe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;3415;;-13,291786;32,084081
1466;KAKUMBI RURAL HEALTH CENTER;MAMBWE;EASTERN;2246;RMq5NhCB8Lt;30050007;KAKUMBI RURAL HEALTH CENTRE;EASTERN;MAMBWE;Malambo;Kakumbi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;11743;;-13,111081;31,8069
1469;HILLVIEW MEDICAL CENTER;KITWE;COPPERBELT;2397;;20040031;HILLVIEW MEDICAL CENTER PARKLANDS;COPPERBELT;KITWE;Nkana;Parklands;;Urban;Health Centre;Private;Private;Functional;Fixed;Open;;;;-12,80245;28,22095
1474;RANCHHOD  HOSPICE;KABWE;CENTRAL;3083;HBkK6FdNBXS;10050055;RANCHHOD HOSPICE;CENTRAL;KABWE;Kabwe Central;Highridge;;Urban; Hospice;Private;Private;Functional;Fixed;Open;;;;-14,457919;28,448594
1478;UTH - LUSAKA CHILDRENS HOSPITAL;LUSAKA;LUSAKA;1513;;50060283;UTH CHILDREN'S HOSPITAL;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban; 3rd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,4323292;28,3136848
1482;MANTUMBUSA HEALTH CENTER;MANSA;LUAPULA;2725;;40060029;MABUMBA RURAL HEALTH CENTER;LUAPULA;MANSA;Mansa Central;Chansunsu;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6328;4387;1266;-11,2598;29,0522
1482;MANTUMBUSA HEALTH CENTER;MANSA;LUAPULA;2735;;40060033;MANTUMBUSA RURAL HEALTH CENTER;LUAPULA;MANSA;Bahati;Chilyapa;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;5901;4887;1180;-11,2213;28,9693
1485;PROGRESS MEDICAL CENTER;KITWE;COPPERBELT;2390;;20040084;PROGRESS MEDICAL CENTER;COPPERBELT;KITWE;Nkana;Parklands;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-12,80951;28,22521
1496;FOREST PARK SPECIALIZED HOSPITAL;LUSAKA;LUSAKA;4239;SrFWyia9RvR;50060097;FOREST PARK SPECIALISED HOSPITAL;LUSAKA;LUSAKA;Munali;Kalingalinga;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,408823;28,278502
1497;ST PAULS MISSION HOSPITAL;NCHELENGE;LUAPULA;3859;;40100019;ST. PAULS MISSION HOSPITAL;LUAPULA;NCHELENGE;Nchelenge;Kashikishi;;Rural;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-9,306017;28,740398
1511;SPECIALTY EMERGENCY SERVICES ;LUSAKA;LUSAKA;4305;hkyY5Zzb6us;50060261;SPECIALTY EMERGENCY SERVICES;LUSAKA;LUSAKA;Kabwata;Chilenje;;Urban;General clinic;Private;Private;Functional;Fixed;Open;;;;-15,439875;28,325033
1517;NITROGEN CHEMICALS OF ZAMBIA CLINIC;KAFUE;LUSAKA;1449;njGq6uO30Qy;50040023;NITROGEN CHEMICALS OF ZAMBIA;LUSAKA;KAFUE;Kafue;Shabusale;;Urban;Diagnostic centre;Private;Private;Functional;Fixed;Restricted;;;;-15,744565;28,164204
1518;CHIMANGA CLINIC;LUSAKA;LUSAKA;3888;;50060132;KAMANGA CLINIC;LUSAKA;LUSAKA;Munali;Chakunkula;;Urban;General clinic;MOH;Public;Functional;Fixed;Open;;48468;8078;;
1520;LUSAKA IVF FERTILITY CLINIC;LUSAKA;LUSAKA;4270;;50060161;LUSAKA IVF FERTILITY CLINIC;LUSAKA;LUSAKA;Kabwata;Lubwa;;Urban;Fertility clinic;Private;Private;Functional;Fixed;Open;;;;-15,431288;28,318987
1521;MT. MAKULU HEALTH CENTRE;CHILANGA;LUSAKA;1576;;50010010;MT. MAKULU HEALTH POST;LUSAKA;CHILANGA;Chilanga;Mount Makulu;;Urban;Health Post;MOH;Public;Functional;Fixed;Open;;1316;;-15,322879;28,24148
1521;MT. MAKULU HEALTH CENTRE;CHILANGA;LUSAKA;1573;;50010011;MT. MAKULU URBAN HEALTH CENTRE;LUSAKA;CHILANGA;Chilanga;Mount Makulu;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;24423;;-15,32419;28,143416
1529;HILLTOP HOSPITAL;NDOLA;COPPERBELT;2307;ii7s79MXt7X;200100022;HILLTOP HOSPITAL;COPPERBELT;NDOLA;Ndola Central;Kanini;;Urban;Health Centre;Private;Private;Functional;Fixed;Restricted;;;;-12,97742292;28,63947401
1537;OPTIMAL MEDICAL WELLNESS CENTER;LUSAKA;LUSAKA;4292;EsWjDN7CDtJ;50060340;OPTIMAL MEDICAL AND WELLNESS CENTRE;LUSAKA;LUSAKA;Mandevu;Mulungushi;;Urban;General clinic;Private;Private;Functional;Fixed;Open;;;;-15,38407;28,311666
1553;DENOVAN HEALTH POST;KALULUSHI;COPPERBELT;2429;ekEfCy7hdwS;20030012;DENOVAN HEALTH POST;COPPERBELT;KALULUSHI;Kalulushi;Ichimpe;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;1549;2080;;-12,73928716;28,05297719
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1140;V7RWSsamwJ7;80020036;SIKALONGO RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Choma Central;Sikalongo;;Rural;Health Centre;Faith Based ;Public;Functional;Fixed;Open;;9687;;-16,96727599;27,23305034
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1153;PWXK4xVWXc3;80020035;SIBANYATI RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Choma Central;Stateland;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;6919;;-16,82752243;26,80149615
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1123;r98Cxmaf0uD;80020037;SIMAKUTU RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Choma Central;Siasikabole;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;6089;;-17,06749518;27,00352826
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1184;KT1RH4EdlBI;80020027;PANGWE RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Mbabala;Simamvwa;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;5812;;-16,68475217;26,86360018
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1143;;80020034;SIANKOPE RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Choma Central;Singani;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;4151;;-16,9226802;27,06219077
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1265;iHobu47LvgP;80020015;MANGUNZA RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Mbabala;Mang'unza;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;15222;;-16,35732151;27,03820344
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1210;tBW5fhJco8L;80020012;KAMWANU RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Mbabala;Kabimba;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;13837;;-16,55673021;26,77399797
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1291;tOfZ7LwgCz5;80020038;SIMAUBI RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Choma Central;Simaubi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;5535;;-16,25823413;26,82970745
1556;SIKALONGO RURAL HEALTH CENTRE;CHOMA;SOUTHERN;1279;;80020011;KABANZE RURAL HEALTH CENTRE;SOUTHERN;CHOMA;Mbabala;Simaubi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;4151;;-16,3034032;26,74292592
1562;INTANDA RURAL HEALTH POST;MPONGWE;COPPERBELT;2024;M4u7abtrcXf;20080006;INTANDA HEALTH POST;COPPERBELT;MPONGWE;Mpongwe;Ntanda;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;7391;3309;;-13,829106;28,261104
1575;VIVA MEDICAL HOSPITAL;LUSAKA;LUSAKA;1525;tgpIsvgHqGa;50060296;VIVA MED HOSPITAL;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,40656;28,30018
1580;SINDA ZONAL HEALTH CENTRE;SINDA;EASTERN;1913;T8Xxenzc6ou;300800030;SINDA RURAL HEALTH CENTRE;EASTERN;SINDA;Kapoche;Kapoche;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;24118;22138;;-14,21665;31,764611
1587;CHELSTONE MEDICAL CENTRE;LUSAKA;LUSAKA;1509;;50060265;ST JOHNS MEDICAL CENTRE;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Health Centre;Private;Private;Functional;Fixed;Open;;;;-15,4304;28,25431
1588;WALELA UBARN HEALTH POST;CHIPATA;EASTERN;2084;oLq5O1UHIh4;3002-00770-;WALELA HEALTH POST;EASTERN;CHIPATA;Chipata Central;Masupe;;Urban;Health Post;MOH;Public;Functional;Fixed;Open;;;;-13,6173;32,6247
1594;KAYAMBI MISSION HOSPITAL;MUNGWI;NORTHERN;2980;fJb4Q4eif4y;60080032;KAYAMBI MINI HOSPITAL;NORTHERN;MUNGWI;Malole;Mpanda;Chamakubi Zone;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;31846;24922;5308;-9,457445;31,997825
1603;CHIWALA HEALTH POST;MASAITI;COPPERBELT;2289;aFMF1skFWyS;20070005;CHIWALA HEALTH POST;COPPERBELT;MASAITI;Kafulafuta;Majaliwa;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;5531;3848;3;-13,0056;28,71945
1603;CHIWALA HEALTH POST;MASAITI;COPPERBELT;2136;U1j5sWQzEfe;20070022;MICHINKA HEALTH POST;COPPERBELT;MASAITI;Masaiti;Mishikishi;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;;2600;2;-13,414461;28,619352
1615;CHIBOTE HEALTH POST;KALULUSHI;COPPERBELT;2353;swWh0Ji8l7q;20030008;CHIBOTE HEALTH POST;COPPERBELT;KALULUSHI;Kalulushi;Remmy Chisupa;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;6283;7113;3;-12,8676759;28,14030757
1615;CHIBOTE HEALTH POST;KALULUSHI;COPPERBELT;2393;RkgZYUqhsfM;20030006;CHEMBE HEALTH POST;COPPERBELT;KALULUSHI;Kalulushi;Chembe;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;7677;4268;3;-12,80393733;27,98731333
1615;CHIBOTE HEALTH POST;KALULUSHI;COPPERBELT;2451;Fk8AZDzWrNt;20030028;SITWE HEALTH POST;COPPERBELT;KALULUSHI;Kalulushi;Sitwe;;Urban;Health Post;MOH;Public;Functional;Fixed;Open;13245;8537;;-12,62734;28,058314
1618;KANYAMA FIRST LEVEL HOSPITAL ;LUSAKA;LUSAKA;1546;sy04jreTFc0;50060046;CHIPATA FIRST LEVEL HOSPITAL;LUSAKA;LUSAKA;Mandevu;Chaisa;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,370545;28,294369
1618;KANYAMA FIRST LEVEL HOSPITAL ;LUSAKA;LUSAKA;1591;ReQP7ysmeuk;50060136;KANYAMA FIRST LEVEL  HOSPITAL;LUSAKA;LUSAKA;Kanyama;Chinyika;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,283;28,2513
1618;KANYAMA FIRST LEVEL HOSPITAL ;LUSAKA;LUSAKA;1540;CPVAHHBf5qI;50060183;MATERO FIRST LEVEL HOSPITAL;LUSAKA;LUSAKA;Matero;Muchinga;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;131592;27838;-15,372929;28,264467
1618;KANYAMA FIRST LEVEL HOSPITAL ;LUSAKA;LUSAKA;3898;Hl6F6xRjZO1;50060035;CHAWAMA FIRST LEVEL  HOSPITAL;LUSAKA;LUSAKA;Chawama;Chawama;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;97958;;-15,4287;28,2898
1620;SENAMA HOSPITAL ;MANSA;LUAPULA;2760;;40060052;SENAMA HOSPITAL;LUAPULA;MANSA;Bahati;Kaole;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;40950;23467;8190;-11,1733;28,8843
1625;UNIVERSITY TEACHING HOSPITAL - HAP;LUSAKA;LUSAKA;1507;;50060282;UNIVERSITY TEACHING HOSPITAL - ADULT;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban; 3rd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,432238;15,432238
1625;UNIVERSITY TEACHING HOSPITAL - HAP;LUSAKA;LUSAKA;1510;;50060284;UNIVERSITY TEACHING HOSPITAL - EYE;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban; 3rd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,430214;28,31263
1626;LUBOSI URBAN HEALTH CENTER;LUKULU;WESTERN;1869;BHD3ZUhf8Vr;90050009; LUBOSI URBAN HEALTH CENTRE;WESTERN;LUKULU;Lukulu East;Mwandi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;5789;2041;;-14,378682;23,239265
1628;SERENJE URBAN CLINIC;SERENJE;CENTRAL;2197;hO7sjLS2Tvl;10110024;SERENJE URBAN CLINIC;CENTRAL;SERENJE;Serenje;Ibolelo;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;11395;;-13,2343;30,2352
1629;MOOBE RURAL HEALTH CENTER;CHIKANKATA;SOUTHERN;1389;NPYQrdxNl8X;80010011;MOOBE RURAL HEALTH CENTRE;SOUTHERN;CHIKANKATA;Chikankata;Musaya;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;1919;4431;368;-15,9206922;28,3616669
1633;MASUMBA ZONAL HEALTH CENTRE;MAMBWE;EASTERN;2202;RxjYPAcgSiE;30050013;MASUMBA RURAL HEALTH CENTRE;EASTERN;MAMBWE;Malambo;Mnkhana;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;6744;;-13,209024;31,944931
1637;MWANAMBAO HEALTH POST;SIOMA;WESTERN;1169;qbGFk5FB0OT;90160011;MWANAMBAO HEALTH POST;WESTERN;SIOMA;Sioma;Mutomena;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;2137;2074;;-16,756147;23,294919
1637;MWANAMBAO HEALTH POST;SIOMA;WESTERN;1147;p1JYoJfPkn4;90160006;LIWANDAMO HEALTH POST;WESTERN;SIOMA;Sioma;Liwandamo;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;3663;2525;;-16,888337;22,997151
1637;MWANAMBAO HEALTH POST;SIOMA;WESTERN;4534;;90160022;MWANZI HEALTH POST;WESTERN;SIOMA;Sioma;Lipaneno;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;1161;1106;;-17,06314;-22,73168
1642;NAKOLI HEALTH CENTER;KABWE;CENTRAL;1854;DhdiKQxeYNp;10050044;NAKOLI URBAN HEALTH CENTRE;CENTRAL;KABWE;Kabwe Central;Nakoli;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;15257;;-14,4077;28,4495
1649;MONGU DISTRICT HOSPITAL;MONGU;WESTERN;1589;RPi31S3qoYi;90070049;MONGU DISTRICT HOSPITAL;WESTERN;MONGU;Mongu Central;Ilute;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,288731;23,158385
1652;NAKAMBALA URBAN CLINIC;MAZABUKA;SOUTHERN;1394;jw6cU8iBpUR;80070010;KALEYA URBAN CLINIC;SOUTHERN;MAZABUKA;Magoye;Ngwezi;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;24829;17195;4513;-15,891727;27,678114
1666;KUNDAMFUMU RURAL HEALTH CENTER;CHEMBE;LUAPULA;3597;;40010007;KUNDAMFUMU RURAL HEALTH CENTER;LUAPULA;CHEMBE;Chembe;Kundamfumu;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;7852;6061;1373;-11,54576707;28,75410647
1676;CHEMBE RURAL HEALTH CENTRE;CHEMBE;LUAPULA;3605;gziwrjV3Cpc;40010001;CHEMBE RURAL HEALTH CENTRE;LUAPULA;CHEMBE;Chembe;Luapula;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;20703;11597;3608;-11,96770954;28,74547528
1676;CHEMBE RURAL HEALTH CENTRE;CHEMBE;LUAPULA;3602;o5NAXpTNizr;40010002;CHIPETE RURAL HEALTH CENTRE;LUAPULA;CHEMBE;Chembe;Munfula;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;4692;2521;779;-11,84541;28,5007
1678;KITE RURAL HEALTH CENTRE;KALULUSHI;COPPERBELT;2368;Ts0fyrSpCC8;20030020;KITE RURAL HEALTH CENTRE;COPPERBELT;KALULUSHI;Kalulushi;Chati;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;4617;4990;3;-12,849952;27,8753
1678;KITE RURAL HEALTH CENTRE;KALULUSHI;COPPERBELT;2453;OZQ124GHAAh;20030021;LUKOSHI RURAL HEALTH CENTRE;COPPERBELT;KALULUSHI;Kalulushi;Lukoshi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;2548;1901;;-12,617545;28,143778
1678;KITE RURAL HEALTH CENTRE;KALULUSHI;COPPERBELT;2428;eFuuNDE4Liv;20030014;ICHIMPE RURAL HEALTH CENTRE;COPPERBELT;KALULUSHI;Kalulushi;Ichimpe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3414;3901;;-12,741034;28,12527
1678;KITE RURAL HEALTH CENTRE;KALULUSHI;COPPERBELT;2394;kTeJk9b6Cno;20030005;CHATI RURAL HEALTH CENTRE;COPPERBELT;KALULUSHI;Kalulushi;Chati;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6100;4290;1;-12,803822;27,804595
1699;KAMANGA HEALTH CENTER;LUSAKA;LUSAKA;4209;;50060326;CHIMANGA HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kabwata;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;6000;;-15,4235753;28,3071378
1699;KAMANGA HEALTH CENTER;LUSAKA;LUSAKA;3889;;50060131;KALINGALINGA HEALTH CENTRE;LUSAKA;LUSAKA;Munali;Kalingalinga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;107489;17975;-15,4058;28,3293
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1278;wDSqkZifrOy;80070040;KONKOLA RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Magoye;Nkonkola;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;7650;7344;1275;-16,308933;28,020512
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1355;eKK6mQkh3WC;80070026;MUKUYU RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Magoye;Mwanachingwala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;7815;7611;1158;-16,03165;27,624362
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1366;g0HTESMPYVH;80070015;MAGOYE RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Magoye;Ngwezi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;10847;8740;3098;-16,0017;27,6041
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1369;RjDAKIgsc01;80070008;KALAMA RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Magoye;Kalama;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3366;4575;645;-15,988062;27,637576
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1437;dWpoNMsWe3z;80070036;NANGA RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Mazabuka Central;Nega Nega;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;7038;5345;1598;-15,775891;27,918372
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1255;sqpZ0HcRwiD;80070034;NAMAILA RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Magoye;Nkonkola;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3183;2823;594;-16,38013;28,039995
1706;KALEYA RURAL HEALTH CENTER;MAZABUKA;SOUTHERN;1261;jpzjYxWN8H4;80070005;HANZALA RURAL HEALTH CENTRE;SOUTHERN;MAZABUKA;Magoye;Nkonkola;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3499;3384;790;-16,370888;28,055963
